"PERCENT PASSING SOL TESTS SPRING 1998-SPRING 2002",,,,,,"Grade 3 English: Percent Passing 1998 - 2002",,,,,"Grade 3 Mathematics: Percent Passing 1998 - 2002",,,,,"Grade 3 History: Percent Passing 1998 - 2002",,,,,"Grade 3 Science: Percent Passing 1998 - 2002",,,,,"Grade 5 Writing: Percent Passing 1998 - 2002",,,,,"Grade 5 English:RLR  Percent Passing 1998 - 2002",,,,,"Grade 5 Mathematics: Percent Passing 1998 - 2002",,,,,"Grade 5 History: Percent Passing 1998 - 2002",,,,,"Grade 5 Science: Percent Passing 1998 - 2002",,,,,"Grade 5 Computer/Technology: Percent Passing 1998 - 2002",,,,,"Grade 8 Writing: Percent Passing 1998 - 2002",,,,,"Grade 8 English:RLR  Percent Passing 1998 - 2002",,,,,"Grade 8 Mathematics: Percent Passing 1998 - 2002",,,,,"Grade 8 History: Percent Passing 1998 - 2002",,,,,"Grade 8 Science: Percent Passing 1998 - 2002",,,,,"Grade 8 Computer/Technology: Percent Passing 1998 - 2002",,,,,"EOC Writing: Percent Passing 1998 - 2002",,,,,"EOC English RLR: Percent Passing 1998 - 2002",,,,,"EOC Algebra I: Percent Passing 1998 - 2002",,,,,"EOC Geometry: Percent Passing 1998 - 2002",,,,,"EOC Algebra II: Percent Passing 1998 - 2002",,,,,"EOC U.S. History: Percent Passing 1998 - 2002",,,,,"EOC World History I: Percent Passing 1998 - 2002",,,,,"EOC World History II: Percent Passing 1998 - 2002",,,,,"EOC World Geography: Percent Passing 1998 - 2002",,,,,"EOC Earth Science: Percent Passing 1998 - 2002",,,,,"EOC Biology: Percent Passing 1998 - 2002",,,,,"EOC Chemistry: Percent Passing 1998 - 2002",,,,
"DIV #","DIVISION NAME","SCH #","LOW GR","HIGH GR","SCHOOL NAME"," English 1998  "," English 1999  "," English 2000  "," English 2001  "," English 2002  "," Mathematics  1998  "," Mathematics 1999  "," Mathematics 2000  "," Mathematics 2001  "," Mathematics 2002  "," History 1998  "," History 1999  "," History 2000  "," History 2001  "," History 2002  "," Science 1998  "," Science 1999"," Science 2000"," Science 2001"," Science 2002"," Writing 1998  "," Writing 1999  "," Writing 2000  "," Writing 2001  "," Writing 2002  "," English:RLR 1998  "," English:RLR 1999  "," English:RLR 2000  "," English:RLR 2001  "," English:RLR 2002  "," Mathematics  1998  "," Mathematics 1999  "," Mathematics 2000  "," Mathematics 2001  "," Mathematics 2002  "," History 1998  "," History 1999  "," History 2000  "," History 2001  "," History 2002  "," Science 1998  "," Science 1999"," Science 20000"," Science 2001"," Science 2002"," Computer/ Technology 1998  "," Computer/ Technology 1999"," Computer/ Technology 20000"," Computer/ Technology 2001"," Computer/ Technology 2002"," Writing 1998  "," Writing 1999  "," Writing 2000  "," Writing 2001  "," Writing 2002  "," English:RLR 1998  "," English:RLR 1999  "," English:RLR 2000  "," English:RLR 2001  "," English:RLR 2002  "," Mathematics  1998  "," Mathematics 1999  "," Mathematics 2000  "," Mathematics 2001  "," Mathematics 2002  "," History 1998  "," History 1999  "," History 2000  "," History 2001  "," History 2002  "," Science 1998  "," Science 1999"," Science 2000"," Science 2001"," Science 2002"," Computer/ Technology 1998  "," Computer/ Technology 1999"," Computer/ Technology 2000"," Computer/ Technology 2001"," Computer/ Technology 2002"," Writing 1998  "," Writing 1999  "," Writing 2000  "," Writing 2001  "," Writing 2002  "," English:RLR 1998  "," English:RLR   1999  "," English:RLR   2000  "," English:RLR 2001  "," English:RLR 2002  ","Algebra I   1998  ","Algebra I  1999  ","Algebra I  2000  ","Algebra I  2001  ","Algebra I  2002  ","Geometry   1998  ","Geometry  1999  ","Geometry  2000  ","Geometry  2001  ","Geometry  2002  ","Algebra II  1998  ","Algebra II 1999  ","Algebra II 2000  ","Algebra II 2001  ","Algebra II 2002  ","U.S. History 1998  ","U.S. History 1999  ","U.S. History 2000  ","U.S. History 2001  ","U.S. History 2002  ","World History I 1998  ","World History I 1999","World History I 2000","World History I 2001","World History I 2002","World History  II 1998  ","World History  II 1999  ","World History  II 2000  ","World History  II 2001  ","World History  II 2002  ","World Geography 1998  ","World Geography 1999  ","World Geography 2000  ","World Geography 2001  ","World Geography 2002  ","Earth Science 1998  ","Earth Science 1999  ","Earth Science 2000  ","Earth Science 2001  ","Earth Science 2002  ","Biology  1998  ","Biology 1999  ","Biology 2000  ","Biology 2001  ","Biology 2002  ","Chemistry  1998  ","Chemistry 1999  ","Chemistry 2000  ","Chemistry 2001  ","Chemistry 2002  "
29,"FAIRFAX",1890,"4","6","KINGS GLEN ELEM.",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",77.2222,87.2483,91.2281,95.9302,85.1852,79.3296,75.3333,76.6082,80.4734,82.6316,78.3333,65.3333,80.7018,86.3905,83.5979,41.6667,53.8961,75,67.9144,67.5497,73.8889,74,75.2941,86.3905,73.1579,90.5556,89.3333,95.3216,93.4911,93.6842,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
29,"FAIRFAX",1900,"7","8","KEY MIDDLE",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",77.709,82.8746,88.3978,87.2464,84.6361,79.2049,73.7805,76.9231,79.5389,80.7692,79.5732,78.3133,75.8242,84.6591,77.135,51.5432,52.4096,68.4932,72.5434,87.0879,81.0398,91.5408,86.5753,88.7608,93.6639,82.6087,81.0241,83.8356,84.3931,82.7778,".",".",".",".",".",".",".",".",".",".",94.0678,95.4887,100,97.037,97.2973,".",".",".",100,100,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
29,"FAIRFAX",1901,"KG","12","KEY CENTER",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
29,"FAIRFAX",1920,"KG","6","FORT HUNT ELEM.",69.2308,57.8313,77.3196,82.8947,69.7368,76.9231,73.494,81.4433,85.5263,82.8947,73.8462,77.1084,76.2887,84.2105,78.9474,78.4615,67.4699,87.6289,90.7895,85.5263,83.871,80.9524,80.7018,88.5714,87.9518,71.2121,68.0556,76.7857,80,81.1765,24.2424,58.3333,69.6429,65.7143,67.0588,30.7692,50.3817,71.0526,72.8261,73.3333,60.6061,62.5,67.8571,77.1429,72.9412,86.3636,87.3239,87.5,81.4286,87.9518,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
29,"FAIRFAX",1940,"KG","6","CAMELOT ELEM.",71.1864,68.3333,86.2745,77.3333,75.9259,76.6667,83.3333,82.3529,80,85.1852,68.3333,76.6667,82.3529,77.1084,85.1852,78.3333,73.3333,86.2745,74.3243,74.0741,81.6327,98.3333,85.5072,91.9355,96.6102,95.9184,86.8852,67.1429,87.3016,81.9672,67.3469,63.9344,65.2174,88.8889,83.6066,36.7347,62.9921,44.9275,70.7692,81.3333,83.6735,90.1639,81.4286,88.8889,83.6066,91.8367,100,94.2857,92.0635,80.3279,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
29,"FAIRFAX",1950,"KG","6","HUNTERS WOODS ELEM.",63.2,75.4098,87.6923,87.0229,88.9706,70.6349,82.7869,88.4615,93.1298,90.4412,68.8,83.6066,88.4615,96.1832,87.5,76.9841,83.6066,87.6923,96.9466,90.4412,85.8407,88.6179,88.2353,91.9118,92.9577,87.8261,83.871,80.1471,80.597,93.1034,78.2609,69.9187,72.0588,84.2105,84.7222,53.913,56.3433,69.2308,78.8321,86.9565,83.4783,79.6748,77.2059,90.3704,89.5833,92.0354,87.9032,92.5926,93.3333,93.7931,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
29,"FAIRFAX",1960,"7","12","ROBINSON SECONDARY",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",84.0442,90.8082,92.7914,94.6625,94.2188,82.1767,81.6614,87.538,87.4613,90.0775,76.0697,84.8819,87.2434,90.7295,92.0973,66.5087,66.0436,81.1639,81.9444,93.9158,87.3817,93.7598,93.6842,95.6989,94.1538,89.2575,92.0561,94.8795,94.2278,94.8357,86.3139,91.0924,93.0663,91.9084,93.75,85.192,89.6667,88.1435,89.4495,89.8827,62.8912,74.189,82.8722,88.4669,90.4502,69.3419,84.1346,77.9014,85.2897,90.7692,49.9072,65.9574,71.1948,78.673,81.7638,49.9099,54.6493,58.679,67.3222,88.484,78.4404,86.4679,87.2549,93.89,92.9412,62.4242,82.6291,76.7559,80.1688,92.1053,,,".",".",".",85.2713,78.8043,79.6,85.7909,81.8182,84.0633,91.5679,89.538,93.3518,91.9419,61.8847,68.4143,64.794,84.0237,96.5289
29,"FAIRFAX",1970,"KG","6","LAUREL RIDGE ELEM.",68.9394,76.6423,84.2975,84.3137,86.5546,77.2727,84.6715,87.7049,89.2157,91.5966,59.8485,89.7059,83.4711,92.1569,93.2773,83.2061,85.1852,88.5246,94.1176,91.5966,83.1933,96.3303,95.6835,98.4375,95.6835,88.2353,91.9643,83.4532,94.5313,94.3262,65.5172,79.2793,85.9155,89.0625,88.6525,63.0252,71.0843,68.6567,82.7068,93.3962,88.2353,90.1786,87.5912,92.9688,95.7447,94.1176,98.1982,97.1223,96.0938,99.2908,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
29,"FAIRFAX",1980,"KG","6","HUTCHISON ELEM.",52.3256,53.012,57.265,56,56.25,60.9195,63.8554,62.3932,67.2,68.254,61.6279,61.4458,66.1017,74.6032,77.4194,72.4138,71.0843,71.1864,73.8095,70.9677,60.241,81.1765,77.2277,69.2308,82.8947,59.0361,72.5,65.3465,60,74.026,40.9639,55,56.8627,60.6299,57.8947,31.3253,42.9448,50.4065,66.0714,73.0769,59.0361,70.3704,59.2233,67.7165,79.4872,74.6988,85.1852,85.2941,73.2283,85.5263,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
29,"FAIRFAX",1990,"9","12","SOUTH LAKES HIGH",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",16.6667,".",".",".",".",5,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",81.8452,87.7483,84.7059,81.9048,88.4181,85.119,84.1463,78.0059,73.2899,85.7955,32.5103,0,0,".",62.9921,53.1056,69.6697,75.4491,71.5134,78.6585,53.5836,62.3077,77.2908,71.5232,77.7778,38.9356,45.9215,51.6129,50.6329,73.545,63.7209,68.8279,62.0579,75.5556,81.7164,76.7857,58.9286,68.5484,72.1154,76.3819,,,".",".",".",95,81.1594,82.716,91.1765,77.2727,72.7642,75.2427,75.5647,74.7748,76.3682,56.6161,54.4153,53.0928,54.0059,65.6069
29,"FAIRFAX",2000,"KG","6","BONNIE BRAE ELEM.",60.5042,65.5172,70.2703,75.8333,68.8525,74.7899,76.3158,75.6757,78.3333,78.8618,67.5,75.8621,68.1416,82.5,79.0323,71.6667,79.8246,74.7748,75,70.4918,82.1429,95.5752,94.2029,87.6033,87.2881,79.4643,88.4956,75.5245,85.3659,80.6723,65.1786,72.5664,84.2857,79.6748,68.9076,49.5575,62.1277,48.0916,73.6,82.963,71.6814,85.8407,79.021,84.5528,72.0339,93.8053,96.4602,95.8042,85.3659,90.678,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
29,"FAIRFAX",2010,"KG","6","DRANESVILLE ELEM.",76.8595,80.9091,80.7018,75,70.1754,81.8182,85.4545,84.2105,85.1852,81.5789,72.7273,94.5455,87.7193,92.5234,87.7193,91.7355,90.9091,94.6903,90.7407,86.8421,80,92.562,95.2,95.7627,86.7647,82.6772,85.2459,80.9917,84.7458,84.5588,72.4409,70.4918,86.7769,85.5932,81.6176,55.1181,60.7287,80,83.6207,78.9063,70.8661,77.5,83.3333,80.6723,86.7647,92.126,92.5,98.3333,94.9153,91.9118,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
29,"FAIRFAX",2020,"KG","6","CROSSFIELD ELEM.",72.0721,80.3738,69.2308,81.6176,86.7347,83.7838,84.9057,79.8077,88.8889,85.8586,75.6757,85.9813,70.1923,87.5,85.7143,84.6847,87.8505,71.1538,89.7059,93.8144,89.3443,95.082,92.6471,94.7761,94.2308,86.0656,89.4309,81.0219,83.7037,89.6226,72.1311,71.5447,73.913,85.5072,87.2727,58.1967,75.3086,79.2593,73.2673,89.313,80.3279,80.4878,72.2628,81.4815,75.4902,93.4426,91.8699,97.0588,96.2963,95.0495,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
29,"FAIRFAX",2030,"KG","6","SANGSTER ELEM.",79.6117,92.437,81.8182,86.1702,86.6667,86.4078,95.7983,93.1818,93.617,93.3333,81.5534,96.6387,88.6364,92.5532,82.0225,80.5825,94.1176,95.4545,92.5532,87.7778,91.7355,96.6942,93.0435,97.6563,93.75,90.9091,91.8699,87.1795,92.3077,90.7216,78.5124,84.5528,86.3248,87.6923,86.5979,58.6777,77.6256,92.8571,92.3913,90.099,88.4298,86.9919,83.7607,93.0769,89.6907,94.2149,93.4959,96.5812,95.3846,94.8454,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
29,"FAIRFAX",2040,"KG","6","SARATOGA ELEM.",56.25,72.8395,63.4783,66.9492,70.0787,66.6667,80.2469,73.6842,79.8387,75.5906,66.3158,81.0127,76.1062,80.8,72.6563,72.6316,77.2152,67.2566,77.4194,74.2188,86.0215,85.0575,90.8333,85.8333,88.3333,81.7204,73.0337,64.2276,70.339,76.6917,64.5161,57.3034,63.4146,57.1429,65.9091,30.1075,48.6631,62.963,67.4242,67.9389,73.1183,77.2727,73.1707,71.4286,72.093,91.3978,95.5056,91.8699,83.1933,86.8217,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
29,"FAIRFAX",2050,"KG","6","VIRGINIA RUN ELEM.",76.4706,79.1139,75.9124,85.6,92.8571,88.4058,84.9057,94.8905,94.3548,91.4286,77.5362,80.3797,88.3212,92.8,83.5714,84.3284,89.8734,91.2409,94.4,95,89.0625,94.8148,98.4,98.7578,96.6667,77.9528,84.5588,83.7209,88.4146,90.0709,76.5625,79.4118,92.1875,88.3436,90.7801,54.7619,69.2884,90.2439,83.6879,91.129,70.0787,76.4706,88.2813,93.865,94.2857,93.6508,94.0741,97.6744,98.1707,97.1631,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
29,"FAIRFAX",2060,"KG","6","WILLOW SPRINGS ELEM.",80.4348,80.9524,86.9863,86.5497,88.9655,90.2174,87.0748,91.8367,93.5673,96.5517,82.6087,88.4354,89.7959,91.2791,93.7931,92.3913,93.7063,89.7959,95.9302,95.1724,85.1351,92.437,95.7143,95.7576,97.5,86.4865,85.7143,87.3239,95.8824,87.0588,82.1918,77.3109,85.9155,89.4118,87.1951,76.7123,78.9683,74.3243,72.5,95.1613,87.6712,82.3529,84.2857,91.1765,92.6829,91.7808,94.958,96.4789,95.8824,95.7317,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
29,"FAIRFAX",2070,"7","8","STONE MIDDLE",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",82.5771,80.7554,88.4283,86.7099,88.4013,76.4599,74.4186,76.8166,81.25,81.0047,79.8923,75.9358,75.4967,79.685,84.544,51.5596,53.1194,63.7931,72.8732,89.6226,85.8169,89.8396,88.2453,91.9872,93.8679,80.7623,83.8998,89.6194,88.7821,85.624,".",".",".",".",".",".",".",".",".",".",88.7967,97.0213,94.8529,98.9286,97.4638,100,100,100,100,100,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
29,"FAIRFAX",2080,"KG","6","POPLAR TREE ELEM.",82.6087,71.5596,64.3478,87.5,76.8421,94.5652,79.8165,82.6087,95.8333,87.234,81.5217,75,80,89.7959,86.4583,91.2088,87.156,80,89.6907,84.2105,79.5918,94.7368,91.0891,95.8333,92.1739,83.5052,84.375,79.8077,88.4298,86.4,73.1959,77.0833,78.8462,87.9032,83.4646,39.1753,64.2105,57.7236,83.4711,88.785,76.2887,86.4583,84.6154,88.2813,89.7638,82.4742,93.75,94.2308,87.6923,88.189,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
29,"FAIRFAX",2090,"KG","6","CENTRE RIDGE ELEM.",73.4463,72.9167,64.9635,68.5039,76.9784,78.6517,76.0417,71.5328,81.1024,76.5957,73.0337,80.2083,67.8832,77.9528,74.8201,82.5843,83.8542,71.3235,80.315,75.7143,79.5918,88.9535,78.8321,86.4662,82.9787,73.9726,75.7225,62.7737,66.9118,77.4648,52.4138,58.3815,62.0438,67.8832,75.6944,27.5862,59.1304,52.7132,61.4286,69.4215,68.9655,75.5814,71.0145,72.2628,75.5245,87.5862,82.5581,92.029,83.2117,87.4126,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
29,"FAIRFAX",2100,"KG","6","WAPLES MILL ELEM.",75.2688,80.6122,89.5833,94.6429,97.7011,89.2473,88.8889,96.8085,97.3214,100,77.1739,83.6735,92.7083,94.8276,95.6044,82.7957,90.8163,95.8333,94.7826,97.7778,90,95.283,94.898,95.283,94.2308,85,82.243,93.9394,89.5238,96.1905,68,74.7664,88.7755,85.5769,93.3333,58,68.9655,82.1782,89,92.437,87,85.0467,91.9192,91.4286,93.3333,92,94.3925,98.9796,96.1538,97.1429,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
29,"FAIRFAX",2201,"9","12","BRYANT ALTERNATIVE HIGH",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",16.6667,50,69.8113,52.6316,76.7442,44.4444,36.6667,32,48.1481,70.8333,0,0,17.6471,31.25,48.4848,40,10,18.1818,33.3333,60,40,0,25,22.2222,66.6667,0,12.9032,3.0303,7.4074,58.6207,20,20,22.2222,46.1538,84.2105,".",0,42.8571,33.3333,58.0645,,,".",".",".",0,44.4444,25,29.4118,47.3684,23.0769,44.4444,33.3333,20,57.8947,0,6.0606,10,15.7895,15
29,"FAIRFAX",2202,"9","12","PIMMIT HILLS ALTERNATIVE HIGH",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",29.7872,60,52.9412,39.2157,25,50,63.6364,40,41.0256,37.5,6.25,66.6667,20,56.8182,57.7778,62.5,100,66.6667,50,55.5556,66.6667,100,100,66.6667,58.3333,6.6667,40,31.8182,32.2581,51.3514,20,100,62.5,75.6757,86.3636,".",50,60,84.6154,75,,,".",".",".",40,100,81.8182,44.4444,34.4828,33.3333,100,12.5,45,31.25,0,43.75,52.9412,55.1724,22.2222
29,"FAIRFAX",2203,"KG","6","ALDRIN ELEM",66.6667,76.7442,74.2268,76.3158,82.9545,82.5581,80.2326,85.567,85.9649,88.3721,71.2644,81.1765,83.3333,85.0877,83.908,84.8837,78.8235,86.3158,86.8421,83.1461,80.7692,91.6667,94.4444,95.2941,94.9495,86.25,81.1765,83.3333,89.6552,89.4231,70,71.4286,86.5169,86.2069,77.1429,45.5696,63.6905,70.7865,69.5238,83.1776,75.9494,78.8235,78.2609,86.2069,85.4369,92.4051,92.9412,93.4783,97.7011,99.0291,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
29,"FAIRFAX",2204,"KG","6","DEER PARK ELEM.",65.6566,72.1311,78.9474,82.0513,66.9118,83.8384,83.6066,89.4737,95.7265,87.5,70.7071,81.9672,82.4561,92.3077,86.1314,78.7879,81.1475,85.9649,89.7436,80.292,80.3738,95,95.8678,94.958,95.082,81.3084,88.8889,84.2975,88,93.4426,76.6355,72.7273,85.9504,83.2,87.7049,58.8785,54.5455,79.8319,84.8739,82.5397,82.243,80.8081,80.1653,84,87.7049,93.4579,96.9697,95.8678,96.8,96.7213,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
29,"FAIRFAX",2205,"KG","6","CENTREVILLE ELEM.",67.6692,66.6667,66.129,69.9248,77.0492,75.3623,66.6667,74.1935,84.3284,89.4309,54.3478,65.1007,74.4,82.8358,90.9836,70.7143,68.8742,73.6,79.6992,84.4262,71.9008,89.2857,79.6875,91.7355,78.5124,65,70.5036,73.8095,77.2358,76.9231,36.6667,43.1655,57.9365,78.8618,64.6552,23.3333,39.6552,57.6,57.1429,77.5862,57.1429,62.5899,53.1746,82.1138,66.6667,83.3333,89.9281,95.2381,90.2439,82.906,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
