Park:Cumberland Gap National Historical Park	36.64536	-83.56019		Park:Cumberland Gap National Historical Park
Common	38.96978	-77.33761		Common
Common	38.99175	-77.33761		Common
Common	38.92563	-77.33760		Common
Common	38.92826	-77.33760		Common
Common	38.92557	-77.33759		Common
Common	38.99177	-77.33760		Common
Common	38.91826	-77.33758		Common
Common	38.93114	-77.33758		Common
Common	38.96443	-77.33758		Common
Common	38.96980	-77.33758		Common
Common	38.99180	-77.33758		Common
Common	38.92118	-77.33757		Common
Common	38.92580	-77.33758		Common
Common	38.93122	-77.33758		Common
Common	38.99140	-77.33758		Common
Common	38.92388	-77.33757		Common
Common	38.92563	-77.33757		Common
Common	38.99182	-77.33757		Common
Common	38.92388	-77.33756		Common
Common	38.92558	-77.33756		Common
Common	38.96981	-77.33756		Common
Common	38.99185	-77.33755		Common
Common	38.92388	-77.33754		Common
Common	38.92581	-77.33754		Common
Common	38.93122	-77.33754		Common
Common	38.99187	-77.33754		Common
Common	38.92119	-77.33754		Common
Common	38.92137	-77.33753		Common
Common	38.92388	-77.33753		Common
Common	38.92558	-77.33753		Common
Common	38.92563	-77.33753		Common
Common	38.96983	-77.33753		Common
Common	38.99190	-77.33753		Common
Common	38.93123	-77.33751		Common
Common	38.99192	-77.33751		Common
Common	38.92119	-77.33751		Common
Common	38.92156	-77.33750		Common
Common	38.92581	-77.33751		Common
Common	38.96345	-77.33751		Common
Common	38.92138	-77.33750		Common
Common	38.92558	-77.33750		Common
Common	38.92563	-77.33750		Common
Common	38.96984	-77.33750		Common
Common	38.99195	-77.33750		Common
Common	38.92336	-77.33749		Common
Common	38.96604	-77.33749		Common
Common	38.99197	-77.33749		Common
Common	38.92120	-77.33747		Common
Common	38.92581	-77.33747		Common
Common	38.92911	-77.33747		Common
Common	38.93124	-77.33748		Common
Common	38.96985	-77.33747		Common
Common	38.99200	-77.33748		Common
Common	38.92139	-77.33746		Common
Common	38.92559	-77.33746		Common
Common	38.92564	-77.33746		Common
Common	38.96350	-77.33746		Common
Common	38.99203	-77.33746		Common
Common	38.99205	-77.33745		Common
Common	38.93125	-77.33744		Common
Common	38.96987	-77.33744		Common
Common	38.92120	-77.33744		Common
Common	38.92337	-77.33743		Common
Common	38.92581	-77.33744		Common
Common	38.99208	-77.33744		Common
Common	38.92139	-77.33743		Common
Common	38.92559	-77.33743		Common
Common	38.92564	-77.33743		Common
Common	38.99210	-77.33743		Common
Common	38.93126	-77.33741		Common
Common	38.96342	-77.33741		Common
Common	38.96988	-77.33741		Common
Common	38.99213	-77.33741		Common
Common	38.92121	-77.33740		Common
Common	38.99215	-77.33740		Common
Common	38.92582	-77.33740		Common
Common	38.92140	-77.33739		Common
Common	38.92564	-77.33739		Common
Common	38.99218	-77.33739		Common
Common	38.92908	-77.33739		Common
Common	38.96326	-77.33739		Common
Common	38.96946	-77.33738		Common
Common	38.96989	-77.33738		Common
Common	38.99221	-77.33738		Common
Common	38.93126	-77.33738		Common
Common	38.92122	-77.33737		Common
Common	38.92582	-77.33737		Common
Common	38.99170	-77.33737		Common
Common	38.99223	-77.33737		Common
Common	38.92140	-77.33736		Common
Common	38.92559	-77.33736		Common
Common	38.92565	-77.33736		Common
Common	38.92901	-77.33736		Common
Common	38.99226	-77.33736		Common
Common	38.92263	-77.33735		Common
Common	38.96445	-77.33736		Common
Common	38.96990	-77.33736		Common
Common	38.93127	-77.33735		Common
Common	38.99228	-77.33735		Common
Common	38.92122	-77.33734		Common
Common	38.96611	-77.33733		Common
Common	38.99231	-77.33734		Common
Common	38.92582	-77.33733		Common
Common	38.99234	-77.33733		Common
Common	38.92116	-77.33732		Common
Common	38.92141	-77.33733		Common
Common	38.92565	-77.33733		Common
Common	38.92815	-77.33733		Common
Common	38.96328	-77.33732		Common
Common	38.96992	-77.33733		Common
Common	38.93128	-77.33731		Common
Common	38.99236	-77.33732		Common
Common	38.99239	-77.33731		Common
Common	38.92123	-77.33730		Common
Common	38.92583	-77.33730		Common
Common	38.96607	-77.33730		Common
Common	38.96993	-77.33730		Common
Common	38.99242	-77.33730		Common
Common	38.92117	-77.33729		Common
Common	38.92141	-77.33729		Common
Common	38.92565	-77.33729		Common
Common	38.93077	-77.33729		Common
Common	38.99244	-77.33729		Common
Common	38.99247	-77.33728		Common
Common	38.93129	-77.33728		Common
Common	38.92123	-77.33727		Common
Common	38.96994	-77.33727		Common
Common	38.99250	-77.33727		Common
Common	38.92117	-77.33726		Common
Common	38.92142	-77.33726		Common
Common	38.92583	-77.33726		Common
Common	38.93077	-77.33726		Common
Common	38.99252	-77.33726		Common
Common	38.92565	-77.33726		Common
Common	38.99255	-77.33725		Common
Common	38.93130	-77.33725		Common
Common	38.99258	-77.33725		Common
Common	38.93076	-77.33724		Common
Common	38.96995	-77.33724		Common
Common	38.99260	-77.33724		Common
Common	38.92124	-77.33723		Common
Common	38.92583	-77.33723		Common
Common	38.93121	-77.33723		Common
Common	38.96446	-77.33723		Common
Common	38.99263	-77.33723		Common
Common	38.91850	-77.33722		Common
Common	38.92118	-77.33723		Common
Common	38.92142	-77.33722		Common
Common	38.92566	-77.33722		Common
Common	38.99266	-77.33722		Common
Common	38.93131	-77.33721		Common
Common	38.99268	-77.33722		Common
Common	38.91848	-77.33721		Common
Common	38.93075	-77.33721		Common
Common	38.94116	-77.33720		Common
Common	38.96310	-77.33721		Common
Common	38.96996	-77.33720		Common
Common	38.99271	-77.33721		Common
Common	38.91845	-77.33720		Common
Common	38.92124	-77.33720		Common
Common	38.92518	-77.33720		Common
Common	38.92810	-77.33720		Common
Common	38.96296	-77.33720		Common
Common	38.96597	-77.33720		Common
Common	38.99274	-77.33720		Common
Common	38.92118	-77.33719		Common
Common	38.92143	-77.33719		Common
Common	38.92583	-77.33719		Common
Common	38.99276	-77.33720		Common
Common	38.99279	-77.33719		Common
Common	38.91843	-77.33719		Common
Common	38.92156	-77.33719		Common
Common	38.92566	-77.33719		Common
Common	38.93132	-77.33718		Common
Common	38.99282	-77.33718		Common
Common	38.92664	-77.33718		Common
Playground	38.96637	-77.33717		Playground
Common	38.96997	-77.33717		Common
Common	38.99284	-77.33718		Common
Common	38.99287	-77.33717		Common
Common	38.91837	-77.33716		Common
Common	38.92119	-77.33716		Common
Common	38.92125	-77.33716		Common
Common	38.92584	-77.33716		Common
Common	38.99289	-77.33716		Common
Common	38.92143	-77.33715		Common
Common	38.92566	-77.33715		Common
Common	38.94108	-77.33716		Common
Common	38.99292	-77.33716		Common
Common	38.92895	-77.33715		Common
Common	38.93123	-77.33715		Common
Common	38.93133	-77.33715		Common
Common	38.94106	-77.33715		Common
Common	38.96300	-77.33714		Common
Common	38.96998	-77.33714		Common
Common	38.99295	-77.33715		Common
Common	38.96590	-77.33714		Common
Common	38.99297	-77.33714		Common
Common	38.92125	-77.33713		Common
Common	38.99300	-77.33713		Common
Common	38.92119	-77.33713		Common
Common	38.92144	-77.33712		Common
Common	38.92584	-77.33712		Common
Common	38.92689	-77.33712		Common
Common	38.99303	-77.33713		Common
Common	38.92567	-77.33712		Common
Common	38.93134	-77.33712		Common
Common	38.99305	-77.33712		Common
Common	38.92687	-77.33711		Common
Common	38.96999	-77.33711		Common
Common	38.99308	-77.33711		Common
Common	38.92685	-77.33710		Common
Common	38.99310	-77.33710		Common
Common	38.92119	-77.33709		Common
Common	38.92126	-77.33710		Common
Common	38.99313	-77.33709		Common
Common	38.92144	-77.33709		Common
Common	38.92567	-77.33709		Common
Common	38.92584	-77.33709		Common
Common	38.93134	-77.33709		Common
Common	38.96584	-77.33708		Common
Common	38.97000	-77.33708		Common
Common	38.99316	-77.33708		Common
Common	38.99318	-77.33707		Common
Common	38.92120	-77.33706		Common
Common	38.92126	-77.33706		Common
Common	38.99321	-77.33706		Common
Common	38.92145	-77.33705		Common
Common	38.92585	-77.33705		Common
Common	38.93135	-77.33705		Common
Common	38.92567	-77.33705		Common
Common	38.97001	-77.33705		Common
Common	38.99323	-77.33705		Common
Common	38.99326	-77.33704		Common
Common	38.93125	-77.33703		Common
Common	38.96440	-77.33703		Common
Picnic spot	38.96967	-77.33704		Picnic spot
Common	38.99328	-77.33703		Common
Common	38.92120	-77.33703		Common
Common	38.92127	-77.33703		Common
Common	38.96287	-77.33702		Common
Common	38.92145	-77.33702		Common
Common	38.92568	-77.33702		Common
Common	38.92585	-77.33702		Common
Common	38.93136	-77.33702		Common
Common	38.97001	-77.33702		Common
Common	38.99331	-77.33702		Common
Common	38.92484	-77.33701		Common
Common	38.92495	-77.33701		Common
Common	38.99334	-77.33701		Common
Common	38.92121	-77.33699		Common
Common	38.92127	-77.33699		Common
Common	38.99336	-77.33700		Common
Common	38.92146	-77.33698		Common
Common	38.92585	-77.33698		Common
Common	38.93137	-77.33699		Common
Common	38.97002	-77.33698		Common
Common	38.99339	-77.33698		Common
Common	38.92568	-77.33698		Common
Common	38.92805	-77.33698		Common
Common	38.96581	-77.33698		Common
Common	38.92267	-77.33697		Common
Common	38.99226	-77.33697		Common
Common	38.99341	-77.33697		Common
Common	38.92121	-77.33696		Common
Common	38.92127	-77.33696		Common
Common	38.93138	-77.33696		Common
Common	38.99344	-77.33696		Common
Common	38.92146	-77.33695		Common
Common	38.92568	-77.33695		Common
Common	38.92586	-77.33695		Common
Playground	38.96947	-77.33695		Playground
Common	38.97003	-77.33695		Common
Common	38.99346	-77.33695		Common
Common	38.96932	-77.33694		Common
Common	38.98842	-77.33694		Common
Common	38.99349	-77.33693		Common
Common	38.92121	-77.33693		Common
Common	38.92128	-77.33692		Common
Common	38.93139	-77.33692		Common
Common	38.92146	-77.33691		Common
Common	38.92586	-77.33692		Common
Common	38.92620	-77.33692		Common
Common	38.97004	-77.33692		Common
Common	38.99351	-77.33692		Common
Common	38.92569	-77.33691		Common
Common	38.99354	-77.33691		Common
Common	38.92586	-77.33690		Common
Common	38.92618	-77.33691		Common
Common	38.92122	-77.33689		Common
Common	38.92586	-77.33689		Common
Common	38.92615	-77.33689		Common
Common	38.93140	-77.33689		Common
Common	38.99356	-77.33689		Common
Common	38.92128	-77.33689		Common
Common	38.92888	-77.33688		Common
Common	38.96580	-77.33689		Common
Common	38.97004	-77.33688		Common
Common	38.92147	-77.33688		Common
Common	38.92569	-77.33688		Common
Common	38.92587	-77.33688		Common
Common	38.92613	-77.33688		Common
Fountain:Fountain	38.96960	-77.33688		Fountain:Fountain
Common	38.99358	-77.33688		Common
Common	38.92587	-77.33687		Common
Common	38.92587	-77.33686		Common
Common	38.92611	-77.33687		Common
Common	38.99361	-77.33686		Common
Common	38.92122	-77.33686		Common
Common	38.92128	-77.33685		Common
Common	38.92588	-77.33685		Common
Common	38.92609	-77.33685		Common
Common	38.93141	-77.33686		Common
Park	38.97518	-77.33686		Park
Common	38.92155	-77.33685		Common
Common	38.92588	-77.33685		Common
Common	38.97005	-77.33685		Common
Common	38.98859	-77.33685		Common
Common	38.99363	-77.33685		Common
Common	38.92147	-77.33685		Common
Common	38.92569	-77.33685		Common
Common	38.92589	-77.33684		Common
Common	38.92606	-77.33684		Common
Common	38.92590	-77.33683		Common
Common	38.98858	-77.33684		Common
Common	38.99366	-77.33683		Common
Common	38.92122	-77.33683		Common
Common	38.92451	-77.33683		Common
Common	38.92590	-77.33682		Common
Common	38.92604	-77.33683		Common
Common	38.93142	-77.33683		Common
Common	38.92129	-77.33682		Common
Common	38.92591	-77.33682		Common
Common	38.92602	-77.33682		Common
Common	38.97005	-77.33682		Common
Common	38.98858	-77.33682		Common
Common	38.99368	-77.33682		Common
Common	38.92148	-77.33681		Common
Common	38.92570	-77.33681		Common
Common	38.92592	-77.33681		Common
Common	38.92593	-77.33681		Common
Common	38.92599	-77.33681		Common
Common	38.92593	-77.33681		Common
Common	38.92594	-77.33680		Common
Common	38.92595	-77.33680		Common
Common	38.92596	-77.33680		Common
Common	38.92597	-77.33680		Common
Common	38.92598	-77.33680		Common
Common	38.92598	-77.33680		Common
Common	38.98858	-77.33680		Common
Common	38.99371	-77.33680		Common
Common	38.92123	-77.33679		Common
Common	38.92694	-77.33680		Common
Common	38.93143	-77.33680		Common
Common	38.96578	-77.33679		Common
Common	38.99146	-77.33680		Common
Common	38.92129	-77.33679		Common
Common	38.92455	-77.33679		Common
Common	38.96282	-77.33679		Common
Common	38.97006	-77.33678		Common
Common	38.98813	-77.33679		Common
Common	38.98857	-77.33679		Common
Common	38.99148	-77.33679		Common
Common	38.99373	-77.33679		Common
Common	38.92148	-77.33678		Common
Common	38.92570	-77.33678		Common
Common	38.96275	-77.33677		Common
Common	38.98857	-77.33677		Common
Common	38.99150	-77.33677		Common
Common	38.99375	-77.33677		Common
Common	38.93144	-77.33676		Common
Common	38.92123	-77.33676		Common
Common	38.98858	-77.33675		Common
Common	38.99153	-77.33676		Common
Common	38.99378	-77.33675		Common
Common	38.92129	-77.33675		Common
Common	38.97006	-77.33675		Common
Common	38.99155	-77.33675		Common
Common	38.92148	-77.33674		Common
Common	38.92570	-77.33674		Common
Common	38.96280	-77.33674		Common
Common	38.93145	-77.33673		Common
Common	38.98858	-77.33674		Common
Common	38.99158	-77.33674		Common
Common	38.99380	-77.33674		Common
Common	38.92123	-77.33673		Common
Common	38.99160	-77.33673		Common
Common	38.92129	-77.33672		Common
Common	38.92432	-77.33672		Common
Common	38.97007	-77.33672		Common
Common	38.98800	-77.33672		Common
Common	38.98858	-77.33672		Common
Common	38.99162	-77.33672		Common
Common	38.99383	-77.33672		Common
Common	38.92571	-77.33671		Common
Common	38.92148	-77.33671		Common
Common	38.93147	-77.33670		Common
Common	38.98858	-77.33671		Common
Common	38.99165	-77.33671		Common
Common	38.99385	-77.33670		Common
Common	38.92124	-77.33669		Common
Common	38.96575	-77.33669		Common
Common	38.99167	-77.33670		Common
Common	38.98859	-77.33669		Common
Common	38.99170	-77.33669		Common
Common	38.99387	-77.33669		Common
Common	38.92130	-77.33668		Common
Common	38.97007	-77.33668		Common
Common	38.99172	-77.33668		Common
Common	38.92149	-77.33667		Common
Common	38.92571	-77.33667		Common
Common	38.92702	-77.33667		Common
Common	38.92798	-77.33668		Common
Common	38.98860	-77.33668		Common
Common	38.99175	-77.33667		Common
Common	38.99390	-77.33667		Common
Common	38.93148	-77.33667		Common
Common	38.96430	-77.33666		Common
Common	38.99152	-77.33666		Common
Common	38.99177	-77.33666		Common
Common	38.92124	-77.33666		Common
Common	38.98860	-77.33666		Common
Common	38.99180	-77.33666		Common
Common	38.92891	-77.33665		Common
Common	38.97008	-77.33665		Common
Common	38.98861	-77.33665		Common
Common	38.99392	-77.33665		Common
Park:Dawsonville Regional Park	39.14816	-77.33665		Park:Dawsonville Regional Park
Common	38.92130	-77.33665		Common
Common	38.92364	-77.33664		Common
Common	38.92572	-77.33664		Common
Common	38.99182	-77.33665		Common
Common	38.92149	-77.33664		Common
Common	38.93149	-77.33664		Common
Common	38.98862	-77.33664		Common
Common	38.99185	-77.33664		Common
Common	38.99394	-77.33664		Common
Common	38.92124	-77.33663		Common
Common	38.92595	-77.33663		Common
Common	38.92596	-77.33663		Common
Common	38.92698	-77.33663		Common
Common	38.98863	-77.33663		Common
Common	38.98882	-77.33663		Common
Common	38.99187	-77.33663		Common
Common	38.99274	-77.33663		Common
Common	38.92594	-77.33662		Common
Common	38.92594	-77.33662		Common
Common	38.97008	-77.33662		Common
Common	38.98881	-77.33662		Common
Common	38.99397	-77.33662		Common
Common	38.92130	-77.33661		Common
Common	38.92593	-77.33661		Common
Common	38.98864	-77.33662		Common
Common	38.98880	-77.33661		Common
Common	38.99148	-77.33662		Common
Common	38.99190	-77.33662		Common
Common	38.92149	-77.33660		Common
Common	38.92572	-77.33661		Common
Common	38.92593	-77.33661		Common
Common	38.92701	-77.33661		Common
Common	38.93150	-77.33661		Common
Common	38.98865	-77.33661		Common
Common	38.98879	-77.33660		Common
Common	38.99150	-77.33660		Common
Common	38.99192	-77.33660		Common
Common	38.92124	-77.33659		Common
Common	38.92592	-77.33660		Common
Common	38.98777	-77.33660		Common
Common	38.98866	-77.33660		Common
Common	38.98878	-77.33660		Common
Common	38.99399	-77.33660		Common
Common	38.92592	-77.33659		Common
Common	38.92713	-77.33659		Common
Common	38.96929	-77.33659		Common
Common	38.98868	-77.33659		Common
Common	38.98869	-77.33659		Common
Common	38.98875	-77.33659		Common
Common	38.98877	-77.33659		Common
Common	38.99153	-77.33659		Common
Common	38.99194	-77.33659		Common
Common	38.92418	-77.33658		Common
Common	38.92591	-77.33659		Common
Common	38.97008	-77.33658		Common
Common	38.98870	-77.33659		Common
Common	38.98871	-77.33658		Common
Common	38.98873	-77.33658		Common
Common	38.98874	-77.33658		Common
Common	38.99197	-77.33658		Common
Common	38.99402	-77.33658		Common
Common	38.92130	-77.33658		Common
Common	38.92572	-77.33657		Common
Common	38.92591	-77.33658		Common
Common	38.93151	-77.33658		Common
Common	38.99155	-77.33658		Common
Common	38.91900	-77.33656		Common
Common	38.92149	-77.33657		Common
Common	38.92272	-77.33657		Common
Common	38.92591	-77.33657		Common
Common	38.99158	-77.33656		Common
Common	38.99199	-77.33657		Common
Common	38.99404	-77.33656		Common
Common	38.92125	-77.33656		Common
Common	38.92590	-77.33656		Common
Common	38.93134	-77.33656		Common
Common	38.99205	-77.33656		Common
Common	38.92590	-77.33655		Common
Common	38.93152	-77.33655		Common
Common	38.97008	-77.33655		Common
Common	38.99161	-77.33655		Common
Common	38.99202	-77.33655		Common
Common	38.92130	-77.33654		Common
Common	38.92590	-77.33654		Common
Common	38.99163	-77.33654		Common
Common	38.99204	-77.33654		Common
Common	38.99406	-77.33655		Common
Common	38.92150	-77.33653		Common
Common	38.92573	-77.33654		Common
Common	38.92590	-77.33653		Common
Common	38.96572	-77.33654		Common
Common	38.92125	-77.33653		Common
Common	38.99166	-77.33653		Common
Common	38.99408	-77.33653		Common
Common	38.92590	-77.33652		Common
Common	38.93153	-77.33652		Common
Common	38.92590	-77.33652		Common
Common	38.97009	-77.33652		Common
Common	38.99168	-77.33652		Common
Common	38.91940	-77.33651		Common
Common	38.91943	-77.33650		Common
Common	38.92131	-77.33651		Common
Common	38.92416	-77.33651		Common
Common	38.99171	-77.33650		Common
Common	38.99411	-77.33651		Common
Common	38.92150	-77.33650		Common
Common	38.93121	-77.33649		Common
Common	38.93154	-77.33650		Common
Common	38.92125	-77.33649		Common
Common	38.92727	-77.33649		Common
Common	38.95970	-77.33649		Common
Common	38.99173	-77.33649		Common
Common	38.99413	-77.33649		Common
Common	38.92567	-77.33649		Common
Common	38.96415	-77.33649		Common
Common	38.99176	-77.33648		Common
Common	38.91906	-77.33648		Common
Common	38.92131	-77.33647		Common
Common	38.92720	-77.33647		Common
Common	38.92150	-77.33646		Common
Common	38.93156	-77.33647		Common
Common	38.96265	-77.33647		Common
Common	38.98796	-77.33646		Common
Common	38.99178	-77.33647		Common
Common	38.99415	-77.33647		Common
Common	38.92125	-77.33646		Common
Common	38.95970	-77.33646		Common
Common	38.96571	-77.33646		Common
Common	38.99181	-77.33646		Common
Common	38.96962	-77.33645		Common
Common	38.99418	-77.33645		Common
Common	38.96270	-77.33644		Common
Common	38.99184	-77.33645		Common
Common	38.92131	-77.33644		Common
Common	38.93108	-77.33643		Common
Common	38.96404	-77.33643		Common
Common	38.99186	-77.33644		Common
Common	38.92125	-77.33643		Common
Common	38.92150	-77.33643		Common
Common	38.95970	-77.33643		Common
Common	38.99420	-77.33643		Common
Common	38.99420	-77.33643		Common
Common	38.98748	-77.33642		Common
Common	38.99189	-77.33643		Common
Common	38.99421	-77.33642		Common
Common	38.98747	-77.33641		Common
Common	38.99191	-77.33641		Common
Common	38.99421	-77.33642		Common
Common	38.92131	-77.33640		Common
Common	38.96927	-77.33641		Common
Common	38.98746	-77.33640		Common
Common	38.99193	-77.33641		Common
Common	38.99421	-77.33641		Common
Common	38.95969	-77.33640		Common
Common	38.98745	-77.33640		Common
Common	38.99195	-77.33640		Common
Common	38.99422	-77.33640		Common
Common	38.92126	-77.33639		Common
Common	38.92150	-77.33639		Common
Common	38.98744	-77.33639		Common
Common	38.98806	-77.33639		Common
Common	38.99197	-77.33639		Common
Common	38.99422	-77.33639		Common
Common	38.96571	-77.33638		Common
Common	38.98743	-77.33638		Common
Common	38.99199	-77.33638		Common
Common	38.99422	-77.33639		Common
Common	38.92271	-77.33638		Common
Common	38.98742	-77.33638		Common
Common	38.99422	-77.33638		Common
Common	38.92131	-77.33637		Common
Common	38.92657	-77.33637		Common
Common	38.99202	-77.33637		Common
Common	38.99311	-77.33637		Common
Common	38.99422	-77.33637		Common
Common	38.92126	-77.33636		Common
Common	38.92150	-77.33636		Common
Common	38.95969	-77.33636		Common
Common	38.99422	-77.33636		Common
Common	38.99204	-77.33635		Common
Common	38.99422	-77.33635		Common
Common	38.92658	-77.33634		Common
Common	38.98742	-77.33635		Common
Common	38.99422	-77.33635		Common
Common	38.92155	-77.33634		Common
Common	38.99206	-77.33634		Common
Common	38.99422	-77.33634		Common
Common	38.92126	-77.33633		Common
Common	38.92131	-77.33633		Common
Common	38.95969	-77.33633		Common
Common	38.96383	-77.33633		Common
Common	38.99422	-77.33633		Common
Common	38.92151	-77.33633		Common
Common	38.92659	-77.33632		Common
Common	38.93727	-77.33633		Common
Common	38.96571	-77.33632		Common
Common	38.96864	-77.33632		Common
Common	38.96925	-77.33632		Common
Common	38.99209	-77.33632		Common
Common	38.99422	-77.33632		Common
Common	38.98743	-77.33632		Common
Common	38.99422	-77.33632		Common
Common	38.92789	-77.33631		Common
Common	38.95968	-77.33630		Common
Common	38.99211	-77.33630		Common
Common	38.92126	-77.33629		Common
Common	38.92151	-77.33629		Common
Common	38.92780	-77.33629		Common
Common	38.92896	-77.33629		Common
Common	38.92747	-77.33629		Common
Common	38.93119	-77.33628		Common
Common	38.98743	-77.33629		Common
Common	38.96367	-77.33628		Common
Common	38.99213	-77.33628		Common
Common	38.93074	-77.33627		Common
Common	38.96365	-77.33627		Common
Common	38.96570	-77.33627		Common
Common	38.92126	-77.33626		Common
Common	38.92750	-77.33626		Common
Common	38.95968	-77.33626		Common
Common	38.99215	-77.33626		Common
Common	38.92151	-77.33626		Common
Common	38.92604	-77.33626		Common
Common	38.92765	-77.33626		Common
Common	38.98744	-77.33626		Common
Common	38.92761	-77.33625		Common
Common	38.91924	-77.33624		Common
Common	38.93066	-77.33624		Common
Common	38.99217	-77.33624		Common
Common	38.92126	-77.33623		Common
Common	38.95968	-77.33623		Common
Common	38.98761	-77.33623		Common
Common	38.92151	-77.33622		Common
Common	38.92631	-77.33622		Common
Common	38.98745	-77.33623		Common
Common	38.96261	-77.33621		Common
Common	38.99219	-77.33622		Common
Common	38.96266	-77.33621		Common
Common	38.95967	-77.33620		Common
Common	38.96367	-77.33620		Common
Common	38.98746	-77.33620		Common
Common	38.92126	-77.33620		Common
Common	38.99221	-77.33619		Common
Common	38.92151	-77.33619		Common
Common	38.96567	-77.33619		Common
Common	38.95967	-77.33617		Common
Common	38.98748	-77.33617		Common
Common	38.99222	-77.33617		Common
Common	38.92126	-77.33616		Common
Common	38.96369	-77.33616		Common
Common	38.92151	-77.33615		Common
Common	38.96373	-77.33616		Common
Common	38.96383	-77.33615		Common
Common	38.98749	-77.33615		Common
Common	38.93045	-77.33614		Common
Common	38.99224	-77.33614		Common
Common	38.92126	-77.33613		Common
Common	38.95967	-77.33613		Common
Common	38.92151	-77.33612		Common
Common	38.92616	-77.33612		Common
Common	38.98751	-77.33612		Common
Common	38.99226	-77.33611		Common
Common	38.95966	-77.33610		Common
Common	38.96564	-77.33610		Common
Common	38.98752	-77.33609		Common
Common	38.99126	-77.33609		Common
Common	38.99227	-77.33609		Common
Common	38.92151	-77.33608		Common
Common	38.91956	-77.33606		Common
Common	38.92405	-77.33606		Common
Common	38.92488	-77.33607		Common
Common	38.92773	-77.33606		Common
Common	38.96563	-77.33606		Common
Common	38.98754	-77.33606		Common
Common	38.93028	-77.33605		Common
Common	38.99228	-77.33606		Common
Common	38.92151	-77.33605		Common
Common	38.92487	-77.33604		Common
Common	38.96414	-77.33604		Common
Common	38.98755	-77.33603		Common
Common	38.98858	-77.33603		Common
Common	38.99230	-77.33603		Common
Common	38.92127	-77.33602		Common
Common	38.92486	-77.33602		Common
Common	38.92778	-77.33602		Common
Common	38.92151	-77.33601		Common
Common	38.92268	-77.33600		Common
Common	38.93066	-77.33600		Common
Common	38.96563	-77.33600		Common
Common	38.98757	-77.33600		Common
Common	38.99231	-77.33600		Common
Common	38.92626	-77.33599		Common
Common	38.91942	-77.33599		Common
Common	38.92782	-77.33598		Common
Common	38.92721	-77.33597		Common
Common	38.93011	-77.33597		Common
Common	38.98758	-77.33597		Common
Common	38.99232	-77.33597		Common
Common	38.92614	-77.33596		Common
Common	38.92722	-77.33596		Common
Common	38.96266	-77.33596		Common
Common	38.96409	-77.33596		Common
Common	38.96262	-77.33595		Common
Common	38.96264	-77.33596		Common
Common	38.92722	-77.33595		Common
Common	38.96260	-77.33595		Common
Common	38.96391	-77.33594		Common
Common	38.98758	-77.33594		Common
Common	38.99233	-77.33594		Common
Common	38.92596	-77.33593		Common
Common	38.92723	-77.33594		Common
Common	38.92901	-77.33592		Common
Common	38.92999	-77.33592		Common
Common	38.94198	-77.33591		Common
Common	38.94200	-77.33591		Common
Common	38.94203	-77.33591		Common
Common	38.94206	-77.33591		Common
Common	38.94208	-77.33591		Common
Common	38.94213	-77.33591		Common
Common	38.94216	-77.33591		Common
Common	38.96562	-77.33591		Common
Common	38.98759	-77.33591		Common
Common	38.99234	-77.33591		Common
Common	38.99376	-77.33591		Common
Common	38.94211	-77.33591		Common
Common	38.94219	-77.33591		Common
Common	38.94221	-77.33590		Common
Common	38.94224	-77.33590		Common
Common	38.93045	-77.33589		Common
Common	38.94227	-77.33590		Common
Common	38.94229	-77.33589		Common
Common	38.96846	-77.33590		Common
Common	38.94232	-77.33589		Common
Common	38.98760	-77.33589		Common
Common	38.94235	-77.33588		Common
Common	38.96429	-77.33588		Common
Common	38.94237	-77.33587		Common
Common	38.94240	-77.33587		Common
Common	38.96773	-77.33587		Common
Common	38.94242	-77.33586		Common
Common	38.98761	-77.33586		Common
Common	38.92907	-77.33585		Common
Common	38.94245	-77.33585		Common
Common	38.96430	-77.33585		Common
Common	38.99384	-77.33585		Common
Common	38.94248	-77.33584		Common
Common	38.99095	-77.33583		Common
Common	38.94250	-77.33582		Common
Common	38.98761	-77.33583		Common
Common	38.96561	-77.33582		Common
Common	38.99109	-77.33582		Common
Common	38.94252	-77.33581		Common
Common	38.92629	-77.33580		Common
Common	38.94253	-77.33581		Common
Common	38.94253	-77.33580		Common
Common	38.94254	-77.33580		Common
Common	38.94254	-77.33579		Common
Common	38.98762	-77.33580		Common
Common	38.99085	-77.33580		Common
Common	38.94255	-77.33579		Common
Common	38.96268	-77.33579		Common
Common	38.99103	-77.33579		Common
Common	38.92228	-77.33578		Common
Common	38.94255	-77.33578		Common
Common	38.96264	-77.33578		Common
Common	38.96266	-77.33578		Common
Common	38.92648	-77.33577		Common
Common	38.94255	-77.33578		Common
Common	38.94256	-77.33577		Common
Common	38.94256	-77.33576		Common
Common	38.98762	-77.33576		Common
Common	38.92575	-77.33576		Common
Common	38.92794	-77.33576		Common
Common	38.94256	-77.33576		Common
Common	38.91942	-77.33575		Common
Common	38.92128	-77.33575		Common
Common	38.92963	-77.33575		Common
Common	38.94256	-77.33575		Common
Common	38.98783	-77.33575		Common
Common	38.92564	-77.33575		Common
Common	38.94256	-77.33574		Common
Common	38.94256	-77.33573		Common
Common	38.94256	-77.33573		Common
Common	38.96560	-77.33572		Common
Common	38.98763	-77.33573		Common
Common	38.94256	-77.33572		Common
Common	38.99083	-77.33572		Common
Common	38.92183	-77.33571		Common
Common	38.92543	-77.33572		Common
